CITY,Country,full.location.name,latitude.y,longitude.y,TMN,ETMN
Clarenville,Canada,"Clarenville, Canada",48.168225,-53.9645533,1,
Clausthal-Zellerfeld Coburg,Germany,"Clausthal-Zellerfeld Coburg, Germany",50.2612094,10.962695,1,1
Clavier,Belgium,"Clavier, Belgium",50.4114801,5.3635498,1,
Clermont-Ferrand,France,"Clermont-Ferrand, France",45.777222,3.087025,5,2
Clervaux,Luxembourg,"Clervaux, Luxembourg",50.0546313,6.0285875,1,
Cles,Italy,"Cles, Italy",46.3645084,11.0355046,1,1
Cleveland,United States,"Cleveland, Ohio, United States",41.49932,-81.6943605,4,2
Clichy-La-Garenne,France,"Clichy-La-Garenne, France",48.904526,2.304768,2,
Clichy-sous-Bois,France,"Clichy-sous-Bois, France",48.910899,2.546147,1,
Clinton,United States,"Clinton, Maryland, United States",38.7651145,-76.8983059,1,
Cluj,Romania,"Cluj, Romania",46.7712101,23.6236353,1,
Cluj-Napoca,Romania,"Cluj-Napoca, Romania",46.7712101,23.6236353,1,
Coamo,Puerto Rico,"Coamo, Puerto Rico",18.0797513,-66.3682106,1,
Coapilla,Mexico,"Coapilla, Mexico",17.1306334,-93.1601864,1,
Coatzacoalcos,Mexico,"Coatzacoalcos, Mexico",18.1344779,-94.4589858,1,1
Cocentaina,Spain,"Cocentaina, Spain",38.7451583,-0.4396248,1,1
Cochabamba,Bolivia,"Cochabamba, Bolivia",-17.4139766,-66.1653224,2,1
Cochin,India,"Cochin, India",9.9312328,76.2673041,1,
Cochin Corporation,India,"Cochin Corporation, India",9.9533958,76.2991764,1,
Cockburn,Australia,"Cockburn, Australia",-32.0785105,140.9948567,1,
Coconut Creek,United States,"Coconut Creek, Florida, United States",26.2517482,-80.1789351,1,1
Cocquio Trevisago,Italy,"Cocquio Trevisago, Italy",45.8636801,8.6974484,1,1
Cocullo,Italy,"Cocullo, Italy",42.0319914,13.7750784,1,1
Codegua,Chile,"Codegua, Chile",-34.0370319,-70.6728641,1,
CODEMA,Brazil,"CODEMA, Brazil",-15.0925733,-52.0403734,1,1
Coeur d'Ostrevent,France,"Coeur d'Ostrevent, France",50.33812,3.16564,1,
Coevorden,Netherlands,"Coevorden, Netherlands",52.6613567,6.7410616,2,
Coffs Harbour,Australia,"Coffs Harbour, Australia",-30.298612,153.1093922,1,1
Cogne,Italy,"Cogne, Italy",45.6076215,7.359093,1,
Cogoleto,Italy,"Cogoleto, Italy",44.3894205,8.6469711,1,1
Coimbatore,India,"Coimbatore, India",11.0168445,76.9558321,2,2
Coimbra,Portugal,"Coimbra, Portugal",40.2033145,-8.4102573,2,
Cölbe,Germany,"Cölbe, Germany",50.8506433,8.7810455,1,
Colere,Italy,"Colere, Italy",45.9742604,10.0850681,1,1
Colico,Italy,"Colico, Italy",46.1272473,9.3776021,1,1
Colima,Mexico,"Colima, Mexico",19.2452342,-103.7240868,3,2
Colina,Chile,"Colina, Chile",-33.2044597,-70.6758505,1,
Collarmele,Italy,"Collarmele, Italy",42.0640344,13.6283804,1,1
Collbató,Spain,"Collbató, Spain",41.5644495,1.8147696,1,1
Collebeato,Italy,"Collebeato, Italy",45.583964,10.2136365,2,1
Colledara,Italy,"Colledara, Italy",42.5388072,13.6747415,1,
Colledimacine,Italy,"Colledimacine, Italy",42.0041022,14.2013431,1,1
College Park,United States,"College Park, Maryland, United States",38.9896967,-76.93776,1,1
Collegno,Italy,"Collegno, Italy",45.0787054,7.566241,1,
Collelongo,Italy,"Collelongo, Italy",41.8865363,13.5833861,2,1
Collepasso,Italy,"Collepasso, Italy",40.0717514,18.1713228,1,1
Collepietro,Italy,"Collepietro, Italy",42.2225092,13.782339,1,1
Collex-Bossy,Switzerland,"Collex-Bossy, Switzerland",46.2715983,6.125981,1,
Collsuspina,Spain,"Collsuspina, Spain",41.8265144,2.1751135,2,1
Colmar,France,"Colmar, France",48.0793589,7.358512,1,1
Colmar-Berg,Luxembourg,"Colmar-Berg, Luxembourg",49.8046078,6.099528,1,
Colmenar Viejo,Spain,"Colmenar Viejo, Spain",40.6626481,-3.7710457,1,
Cologne,Germany,"Cologne, Germany",50.937531,6.9602786,8,4
Cologno al Serio,Italy,"Cologno al Serio, Italy",45.5782075,9.7109825,1,1
Cologno Monzese,Italy,"Cologno Monzese, Italy",45.528603,9.2787075,1,1
Colognola ai Colli,Italy,"Colognola ai Colli, Italy",45.4333052,11.1942875,1,1
Colombo,Sri Lanka,"Colombo, Sri Lanka",6.9270786,79.861243,4,3
Colombo Municipal Council,Sri Lanka,"Colombo Municipal Council, Sri Lanka",6.9166256,79.8577872,1,
Colonia del Sacramento,Uruguay,"Colonia del Sacramento, Uruguay",-34.4607189,-57.8339099,2,1
Columbia,United States,"Columbia, South Carolina, United States",34.0007104,-81.0348144,1,1
Columbia Heights,United States,"Columbia Heights, Minnesota, United States",45.0481968,-93.2474098,1,
Columbus,United States,"Columbus, Ohio, United States",39.9611755,-82.9987942,1,1
Colzate,Italy,"Colzate, Italy",45.8160366,9.8560305,1,1
Comabbio,Italy,"Comabbio, Italy",45.7699832,8.6747718,1,1
Comala,Mexico,"Comala, Mexico",19.3190634,-103.7549847,1,
Comalapa,Guatemala,"Comalapa, Guatemala",14.7416463,-90.8889678,1,
Comano Terme,Italy,"Comano Terme, Italy",46.0413933,10.8836697,1,1
Comarca Campo de Daroca,Spain,"Comarca Campo de Daroca, Spain",41.1517251,-1.4048249,1,
Comas,Peru,"Comas, Peru",-11.9299805,-77.053541,1,
Comayagua,Honduras,"Comayagua, Honduras",14.4490149,-87.6482474,1,
Comazzo,Italy,"Comazzo, Italy",45.4412963,9.4641392,1,1
Comblain au Pont,Belgium,"Comblain au Pont, Belgium",50.4754052,5.57481,1,
Comendador,Dominican Republic,"Comendador, Dominican Republic",18.8766964,-71.7044138,1,
Comerío,Puerto Rico,"Comerío, Puerto Rico",18.2183658,-66.2263048,1,
Comilla,Bangladesh,"Comilla, Bangladesh",23.46188,91.186911,1,
Comines-Warneton,Belgium,"Comines-Warneton, Belgium",50.7367666,2.9040922,1,
Commugny,Switzerland,"Commugny, Switzerland",46.3187046,6.1774577,1,
Communaute Urbaine de Maroua,Cameroon,"Communaute Urbaine de Maroua, Cameroon",10.5925289,14.3210095,1,
Como,Italy,"Como, Italy",45.8080597,9.0851765,2,
Compton,United States,"Compton, California, United States",33.8958492,-118.2200712,1,
Comun Nuovo,Italy,"Comun Nuovo, Italy",45.6221621,9.66028,1,1
Comunità di Ozieri,Italy,"Comunità di Ozieri, Italy",40.5862496,9.0000601,1,1
Comunitat Valenciana,Spain,"Comunitat Valenciana, Spain",39.4840108,-0.7532809,1,
Conakry,Guinea,"Conakry, Guinea",9.6411855,-13.5784012,1,
Concepción,Chile,"Concepción, Chile",-36.8201352,-73.0443904,1,1
Conchagua,El Salvador,"Conchagua, El Salvador",13.3050684,-87.8660235,1,
Concord,United States,"Concord, California, United States",37.9779776,-122.0310733,2,
Concordia Sagittaria,Italy,"Concordia Sagittaria, Italy",45.7572285,12.842294,1,1
Condega,Nicaragua,"Condega, Nicaragua",13.3649688,-86.3959473,1,
Conflans-Sainte-Honorine,France,"Conflans-Sainte-Honorine, France",49.000275,2.09178,1,
Conselice,Italy,"Conselice, Italy",44.5151005,11.8285289,1,
Consell,Spain,"Consell, Spain",39.6686,2.8134288,1,
Constanta,Romania,"Constanta, Romania",44.1598013,28.6348138,1,
Constantina,Spain,"Constantina, Spain",37.8717259,-5.6201681,1,1
Constantine,Algeria,"Constantine, Algeria",36.360155,6.642433,1,
Contagem,Brazil,"Contagem, Brazil",-19.9161508,-44.0808763,4,2
Contern,Luxembourg,"Contern, Luxembourg",49.5851593,6.227488,2,1
Contrasta,Spain,"Contrasta, Spain",42.7704697,-2.2947467,1,
Conwy,United Kingdom,"Conwy, United Kingdom",53.282872,-3.82948,1,
Cootehill,Ireland,"Cootehill, Ireland",54.0725034,-7.0823541,1,
Copenhagen,Denmark,"Copenhagen, Denmark",55.6760968,12.5683371,10,5
Copons,Spain,"Copons, Spain",41.6367169,1.5178366,1,
Copparo,Italy,"Copparo, Italy",44.8933268,11.8306888,1,1
Coquimatlán,Mexico,"Coquimatlán, Mexico",19.203787,-103.8086163,1,
Coquitlam,Canada,"Coquitlam, Canada",49.2837626,-122.7932065,1,
Coral Gables,United States,"Coral Gables, Florida, United States",25.72149,-80.2683838,1,1
Coral Springs,United States,"Coral Springs, Florida, United States",26.271192,-80.2706044,1,
Corbera de Llobregat,Spain,"Corbera de Llobregat, Spain",41.4177165,1.9326228,2,1
Corbetta,Italy,"Corbetta, Italy",45.4695652,8.9189319,2,1
Corby,United Kingdom,"Corby, United Kingdom",52.4922983,-0.6842333,1,
Corciano,Italy,"Corciano, Italy",43.1237872,12.2892596,1,1
Corcubion,Spain,"Corcubion, Spain",42.9425685,-9.1922555,1,
Cordenons,Italy,"Cordenons, Italy",45.9858407,12.7035513,1,
Cordes sur Ciel,France,"Cordes sur Ciel, France",44.0631879,1.951534,1,
Cordoba,Argentina,"Cordoba, Argentina",-31.4200833,-64.1887761,6,2
Corfinio,Italy,"Corfinio, Italy",42.1219109,13.8403907,1,1
Corfu,Greece,"Corfu, Greece",39.6249838,19.9223461,2,
Coria del Río,Spain,"Coria del Río, Spain",37.2882628,-6.0533598,1,1
Corinto,Greece,"Corinto, Greece",37.9386365,22.9322383,1,
Coripe,Spain,"Coripe, Spain",36.9726642,-5.4404374,1,1
Cork,Ireland,"Cork, Ireland",51.8968917,-8.4863157,5,2
Cormano,Italy,"Cormano, Italy",45.5479756,9.1604438,1,1
Cormons,Italy,"Cormons, Italy",45.9603147,13.4694723,1,
Corn Island,Nicaragua,"Corn Island, Nicaragua",12.166153,-83.040797,1,
Cornalba,Italy,"Cornalba, Italy",45.8524406,9.7419748,1,1
Cornaredo,Italy,"Cornaredo, Italy",45.5015276,9.0239284,1,1
Cornellà,Spain,"Cornellà, Spain",41.3573827,2.0707159,1,1
Cornellà de Llobregat,Spain,"Cornellà de Llobregat, Spain",41.3573827,2.0707159,1,1
Coro,Venezuela,"Coro, Venezuela",11.394604,-69.6810338,1,
Coronel,Chile,"Coronel, Chile",-37.0340769,-73.1404838,1,
Coronel Martins,Brazil,"Coronel Martins, Brazil",-26.5115271,-52.6698678,1,
Coronel Suárez,Argentina,"Coronel Suárez, Argentina",-37.4586139,-61.9328019,1,
Corporation of Delta,United States,"Corporation of Delta, Ohio, United States",41.109706,-81.8186788,1,1
Corpus Christi,United States,"Corpus Christi, Texas, United States",27.8005828,-97.396381,1,
Corregidora,Mexico,"Corregidora, Mexico",20.5334645,-100.4462861,1,1
Corrego Danta,Brazil,"Corrego Danta, Brazil",-19.8238155,-45.9042482,1,
Corse,France,"Corse, France",42.0396042,9.0128926,1,
Corsico,Italy,"Corsico, Italy",45.4323397,9.1092323,1,
Cortenuova,Italy,"Cortenuova, Italy",45.5399191,9.7880719,1,1
Cortes de Baza,Spain,"Cortes de Baza, Spain",37.6528326,-2.7692691,1,1
Coruche,Portugal,"Coruche, Portugal",38.9603055,-8.5248217,1,1
Corupá,Brazil,"Corupá, Brazil",-26.4355066,-49.2452364,1,1
Corvallis,United States,"Corvallis, Oregon, United States",44.5645659,-123.2620435,2,1
Cospicua,Malta,"Cospicua, Malta",35.8806753,14.5218338,1,
Cossato,Italy,"Cossato, Italy",45.5668371,8.175544,1,
Costa di Mezzate,Italy,"Costa di Mezzate, Italy",45.6624553,9.7983493,1,1
Costa di Rovigo,Italy,"Costa di Rovigo, Italy",45.0485631,11.6948817,1,
Costa Serina,Italy,"Costa Serina, Italy",45.8312897,9.741898,1,1
Costa Volpino,Italy,"Costa Volpino, Italy",45.8292805,10.1028279,1,
Cotignola,Italy,"Cotignola, Italy",44.3835304,11.9434179,1,
Cotonou,Benin,"Cotonou, Benin",6.3702928,2.3912362,2,1
Coudekerque-Branche,France,"Coudekerque-Branche, France",51.015681,2.397046,1,1
Coupeville,United States,"Coupeville, Washington, United States",48.2198208,-122.6862804,1,1
Courcelles,Belgium,"Courcelles, Belgium",50.463298,4.3740548,1,
Covasna,Romania,"Covasna, Romania",45.8472767,26.1783452,1,
Covè,United States,"Covè, California, United States",33.6832825,-117.795363,1,
Coventry,United Kingdom,"Coventry, United Kingdom",52.406822,-1.519693,2,
Cowichan Valley,Canada,"Cowichan Valley, Canada",48.7569005,-124.0309983,1,1
Coxilha,Brazil,"Coxilha, Brazil",-28.1284607,-52.3028543,1,
Cox's Bazar,Bangladesh,"Cox's Bazar, Bangladesh",21.4394636,92.0077316,1,
Cozumel,Mexico,"Cozumel, Mexico",20.4229839,-86.9223432,2,1
Craco Eppan,Italy,"Craco Eppan, Italy",46.4745536,11.247903,1,1
Cracow,Poland,"Cracow, Poland",50.0646501,19.9449799,2,
Crailsheim,Germany,"Crailsheim, Germany",49.1337354,10.0633573,1,
Craiova,Romania,"Craiova, Romania",44.3301785,23.7948808,1,
Creedmoor,United States,"Creedmoor, North Carolina, United States",36.1223683,-78.6861145,1,
Creil,France,"Creil, France",49.2576872,2.4783913,1,
CREM,China,"CREM, China",31.1474005,121.5552413,1,1
Cremona,Italy,"Cremona, Italy",45.133249,10.0226511,2,
Crespadoro,Italy,"Crespadoro, Italy",45.6169075,11.2288998,1,
Crespina,Italy,"Crespina, Italy",43.6183601,10.5408622,1,
Crespino,Italy,"Crespino, Italy",44.9824008,11.8860586,1,
Creve Coeur,United States,"Creve Coeur, Missouri, United States",38.6608855,-90.422618,1,1
Crevillent,Spain,"Crevillent, Spain",38.2446844,-0.8113636,1,1
Criciúma,Brazil,"Criciúma, Brazil",-28.6727702,-49.3733771,1,1
Crivitz,Germany,"Crivitz, Germany",53.5738377,11.6513657,1,
Crognaleto,Italy,"Crognaleto, Italy",42.5870003,13.4900013,1,
Croton on Hudson,United States,"Croton on Hudson, New York, United States",41.2084278,-73.8912481,1,1
Cruzesti,"Moldova, Republic of","Cruzesti, Moldova, Republic of",47.0830982,28.9749887,1,
Csongrád,Hungary,"Csongrád, Hungary",46.7084264,20.1436061,1,
Csurgo,Hungary,"Csurgo, Hungary",46.2565653,17.1002994,1,
Cuatitlan Izcalli,Mexico,"Cuatitlan Izcalli, Mexico",19.6528089,-99.2231387,1,1
Cuauhtémoc,Mexico,"Cuauhtémoc, Mexico",19.4356338,-99.1495107,1,
Cuba,Cuba,"Cuba, Cuba",21.521757,-77.781167,1,1
Cubelles,Spain,"Cubelles, Spain",41.2085031,1.6727934,1,
Cuenca,Ecuador,"Cuenca, Ecuador",-2.9001285,-79.0058965,6,3
Cuernavaca,Mexico,"Cuernavaca, Mexico",18.9242095,-99.2215659,3,1
Cuevas del Campo,Spain,"Cuevas del Campo, Spain",37.606381,-2.9313297,1,1
CUF,United States,"CUF, Ohio, United States",39.12745,-84.5258254,1,
Cuges-Les-Pins,France,"Cuges-Les-Pins, France",43.27548,5.700041,1,
Cuggiono,Italy,"Cuggiono, Italy",45.5063763,8.8152165,1,1
Culiacan,Mexico,"Culiacan, Mexico",24.8090649,-107.3940117,1,1
Cumana,Venezuela,"Cumana, Venezuela",10.431916,-64.183316,1,1
Cumberland,United States,"Cumberland, Rhode Island, United States",41.9721816,-71.4061876,1,
Cundinamarca,Colombia,"Cundinamarca, Colombia",5.026003,-74.0300122,1,1
Cuneo,Italy,"Cuneo, Italy",44.3844766,7.5426711,1,
Cunit,Spain,"Cunit, Spain",41.1980207,1.628035,1,
Cuorgné,Italy,"Cuorgné, Italy",45.391341,7.650233,1,
Cupertino,United States,"Cupertino, California, United States",37.3229978,-122.0321823,1,1
Curepipe,Mauritius,"Curepipe, Mauritius",-20.3170872,57.5265289,2,1
Curitiba,Brazil,"Curitiba, Brazil",-25.4289541,-49.267137,5,3
Curno,Italy,"Curno, Italy",45.6911214,9.6103,1,1
Curridabat,Costa Rica,"Curridabat, Costa Rica",9.9145505,-84.0386633,1,
Curtarolo,Italy,"Curtarolo, Italy",45.5213208,11.8315279,1,
Curtatone,Italy,"Curtatone, Italy",45.1531176,10.7148771,1,1
Curtis-Teixeiro,Spain,"Curtis-Teixeiro, Spain",43.1389731,-8.0356374,1,
Cuscatancingo,El Salvador,"Cuscatancingo, El Salvador",13.7565422,-89.184883,1,
Cusco,Peru,"Cusco, Peru",-13.53195,-71.9674626,1,
Cusio,Italy,"Cusio, Italy",45.9907934,9.6032966,1,1
Cuttack,India,"Cuttack, India",20.462521,85.8829895,1,1
Cuveglio,Italy,"Cuveglio, Italy",45.9044147,8.7332138,1,
Cuzco,Peru,"Cuzco, Peru",-13.53195,-71.9674626,2,1
Cypress,United States,"Cypress, Texas, United States",29.9716905,-95.6937856,1,
Cyprus - Agency,Cyprus,"Cyprus - Agency, Cyprus",35.15535,33.31574,1,1
Czestochowa,Poland,"Czestochowa, Poland",50.8118195,19.1203094,1,
D.F.,Mexico,"D.F., Mexico",19.2464696,-99.1013498,1,
Da Nang,Vietnam,"Da Nang, Vietnam",16.0544068,108.2021667,4,3
Dabiran,"Iran, Islamic Republic of","Dabiran, Iran, Islamic Republic of",28.4073244,54.188367,1,
Dachau,Germany,"Dachau, Germany",48.2629984,11.4339022,1,1
Daedeok-gu,"Korea, Republic of","Daedeok-gu, Korea, Republic of",36.3467189,127.4155717,1,
Daegu,"Korea, Republic of","Daegu, Korea, Republic of",35.8714354,128.601445,5,4
Daejeon,"Korea, Republic of","Daejeon, Korea, Republic of",36.3504119,127.3845475,1,1
Dagana,Senegal,"Dagana, Senegal",16.5105628,-15.5034785,1,
Dagestanskie Ogni,Russia Federation,"Dagestanskie Ogni, Russia Federation",42.1090506,48.1941426,1,
Dagupan,Philippines,"Dagupan, Philippines",16.0432998,120.3333124,1,1
Dagupan City,Philippines,"Dagupan City, Philippines",16.0432998,120.3333124,1,
Dahme-Spreewald,Germany,"Dahme-Spreewald, Germany",52.0163129,13.832727,1,1
Dahra,Senegal,"Dahra, Senegal",15.3558802,-15.4829681,1,
Dairago,Italy,"Dairago, Italy",45.5663404,8.8660332,1,1
Dakar,Senegal,"Dakar, Senegal",14.7645042,-17.3660286,11,4
Daland,"Iran, Islamic Republic of","Daland, Iran, Islamic Republic of",37.0351828,55.0465813,1,
Dalheim,Germany,"Dalheim, Germany",49.8279062,8.2957276,1,
Dalian,China,"Dalian, China",38.914003,121.614682,4,3
Dallas,United States,"Dallas, Texas, United States",32.7766642,-96.7969879,3,2
Dalmine,Italy,"Dalmine, Italy",45.6502006,9.6049071,1,1
Daloa,Cote d'Ivoire,"Daloa, Cote d'Ivoire",6.8883341,-6.4396888,1,
Damagh,"Iran, Islamic Republic of","Damagh, Iran, Islamic Republic of",34.4875361,45.8650655,1,
Damaneh,"Iran, Islamic Republic of","Damaneh, Iran, Islamic Republic of",33.0172363,50.4902763,1,
Damanhour,Egypt,"Damanhour, Egypt",31.0424566,30.4727503,1,
Damascus,Syrian Arab Republic,"Damascus, Syrian Arab Republic",33.5138073,36.2765279,3,
Damavand,"Iran, Islamic Republic of","Damavand, Iran, Islamic Republic of",35.7013041,52.0586252,1,
Dâmbovi?a,Romania,"Dâmbovi?a, Romania",44.9289893,25.425385,1,
Dambulla,Sri Lanka,"Dambulla, Sri Lanka",7.9612156,80.7273111,1,
Damghan,"Iran, Islamic Republic of","Damghan, Iran, Islamic Republic of",36.1646345,54.3576473,1,
Damietta,Egypt,"Damietta, Egypt",31.4175388,31.8144434,1,
Dammam,Saudi Arabia,"Dammam, Saudi Arabia",26.3926665,49.9777136,1,
Damme,Germany,"Damme, Germany",52.5234304,8.1955858,1,
Damüls,Austria,"Damüls, Austria",47.2828764,9.8916014,1,
Damyang,"Korea, Republic of","Damyang, Korea, Republic of",35.3211394,126.9881673,1,1
Danang City,Vietnam,"Danang City, Vietnam",16.0544068,108.2021667,1,
Dandi,India,"Dandi, India",20.8874272,72.805374,1,
Dangjin,"Korea, Republic of","Dangjin, Korea, Republic of",36.8936109,126.6283278,3,1
Danish Regions,Denmark,"Danish Regions, Denmark",56.302139,9.3027769,1,
Dannieh,Lebanon,"Dannieh, Lebanon",34.4788572,35.9325816,1,1
Dapa,Philippines,"Dapa, Philippines",9.7517544,126.0675952,1,
Dapaong,Togo,"Dapaong, Togo",10.8733058,0.2010233,1,
Dar es Salaam,"Tanzania, United Republic of","Dar es Salaam, Tanzania, United Republic of",-6.792354,39.2083284,5,3
Dar?owo,Poland,"Dar?owo, Poland",54.4210664,16.410611,1,1
Darab,"Iran, Islamic Republic of","Darab, Iran, Islamic Republic of",28.7559514,54.5546793,1,
Daragh,"Iran, Islamic Republic of","Daragh, Iran, Islamic Republic of",36.9703792,56.2063312,1,
Daran,Syrian Arab Republic,"Daran, Syrian Arab Republic",32.626434,36.1033061,1,
Darb-e Behesht,"Iran, Islamic Republic of","Darb-e Behesht, Iran, Islamic Republic of",29.2343999,57.3411733,1,
Darb-e Gonbad,"Iran, Islamic Republic of","Darb-e Gonbad, Iran, Islamic Republic of",33.6891325,47.1520526,1,
Darebin,Australia,"Darebin, Australia",-37.727768,145.016269,1,
Dargahan,"Iran, Islamic Republic of","Dargahan, Iran, Islamic Republic of",26.9572432,56.0640244,1,
Dargala,Cameroon,"Dargala, Cameroon",10.5273433,14.6034051,1,
Dargaz,"Iran, Islamic Republic of","Dargaz, Iran, Islamic Republic of",37.4454804,59.1099161,1,
Darian,"Iran, Islamic Republic of","Darian, Iran, Islamic Republic of",29.5638305,52.9304522,1,
Dario,India,"Dario, India",28.8711607,77.8688851,1,
Darjazin,"Iran, Islamic Republic of","Darjazin, Iran, Islamic Republic of",35.6503731,53.3339428,1,
Darkhan,Mongolia,"Darkhan, Mongolia",49.4648434,105.9745919,1,
Darkhovein,"Iran, Islamic Republic of","Darkhovein, Iran, Islamic Republic of",30.7401457,48.4337638,1,
Darmstadt,Germany,"Darmstadt, Germany",49.8728253,8.6511929,3,1
Darou Khoudoss,Senegal,"Darou Khoudoss, Senegal",15.110346,-16.841974,1,
Darrod,"Iran, Islamic Republic of","Darrod, Iran, Islamic Republic of",36.138119,59.1099161,1,
Daruvar,Croatia,"Daruvar, Croatia",45.5930156,17.2238397,1,1
Darya,Pakistan,"Darya, Pakistan",32.5381181,73.9015683,1,
Dashtak,"Iran, Islamic Republic of","Dashtak, Iran, Islamic Republic of",30.2911957,52.4691985,1,
Dashtkar,"Iran, Islamic Republic of","Dashtkar, Iran, Islamic Republic of",29.9054506,56.6596176,1,
Dasle,France,"Dasle, France",47.477893,6.895243,1,
Dastena,"Iran, Islamic Republic of","Dastena, Iran, Islamic Republic of",32.0563373,50.7702431,1,
Datteln,Germany,"Datteln, Germany",51.6461362,7.3348301,1,1
Daugavpils,Latvia,"Daugavpils, Latvia",55.874736,26.536179,1,
Davao,Philippines,"Davao, Philippines",7.190708,125.455341,1,1
Davarzan,"Iran, Islamic Republic of","Davarzan, Iran, Islamic Republic of",36.3513912,56.8817194,1,
Davenport,United States,"Davenport, Iowa, United States",41.5236437,-90.5776367,1,
Daverdisse,Belgium,"Daverdisse, Belgium",50.0202615,5.1182212,1,
David Canabarro,Brazil,"David Canabarro, Brazil",-28.389166,-51.8459434,1,
Davie,United States,"Davie, Florida, United States",26.0764783,-80.2521157,1,1
Davis,United States,"Davis, California, United States",38.5449065,-121.7405167,1,1
Davoodabad,"Iran, Islamic Republic of","Davoodabad, Iran, Islamic Republic of",34.2982858,49.8496077,1,
Dawadmi,Saudi Arabia,"Dawadmi, Saudi Arabia",24.5167005,44.4181786,1,
Daya Nueva,Spain,"Daya Nueva, Spain",38.1142353,-0.7598168,1,1
Daya Vieja,Spain,"Daya Vieja, Spain",38.1041466,-0.7357581,1,1
Dayton,United States,"Dayton, Ohio, United States",39.7589478,-84.1916069,2,1
De Marne,Netherlands,"De Marne, Netherlands",53.360934,6.3805213,1,
De Pinte,Belgium,"De Pinte, Belgium",50.99177,3.64936,1,
Decatur,United States,"Decatur, Georgia, United States",33.7748275,-84.2963123,1,1
Decines Charpieu,France,"Decines Charpieu, France",45.7674499,4.957024,1,
